district,week,SIGACT,SIG_1,df,idf,suicide,ied_attack,ied_clear,ied_total,district_1,district_2
Al-Muqdadiya,2312,33,33,14,0,0,18,1,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2313,17,17,7,2,0,8,0,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2314,13,13,2,0,0,11,0,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2315,16,16,2,1,0,13,0,13,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2316,17,17,1,6,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2317,15,15,1,1,0,13,0,13,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2318,14,14,3,1,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2319,16,16,5,0,0,10,1,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2320,20,20,6,3,0,11,0,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2321,17,17,4,2,0,11,0,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2322,13,13,4,0,0,7,2,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2323,5,5,1,1,0,2,1,3,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2324,1,1,0,0,0,1,0,1,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2325,0,0,0,0,0,0,0,0,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2326,0,0,0,0,0,0,0,0,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2327,0,0,0,0,0,0,0,0,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2328,4,4,0,0,0,2,0,2,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2329,24,24,11,2,0,9,1,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2330,32,32,12,1,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2331,16,16,5,2,0,9,0,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2332,32,32,11,4,0,15,0,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2333,37,37,14,6,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2334,16,16,3,3,0,4,0,4,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2335,17,17,3,2,0,11,0,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2336,17,17,7,0,0,9,0,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2337,16,16,5,0,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2338,12,12,3,1,0,7,0,7,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2339,28,28,6,3,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2340,24,24,9,4,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2341,21,21,7,2,0,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2342,25,25,4,5,0,13,0,13,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2343,47,47,16,8,0,20,0,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2344,46,46,18,7,0,17,0,17,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2345,20,20,5,0,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2346,17,17,3,2,0,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2347,15,15,6,2,0,7,0,7,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2348,18,18,5,1,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2349,16,16,4,0,0,8,0,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2350,10,10,2,0,0,8,0,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2351,10,10,1,0,0,9,0,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2352,12,12,2,0,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2353,25,25,5,1,0,16,0,16,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2354,14,14,1,1,0,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2355,16,16,0,2,0,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2356,13,13,0,0,0,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2357,17,17,4,1,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2358,20,20,2,0,0,18,0,18,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2359,15,15,1,0,0,14,0,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2360,20,19,3,1,0,14,0,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2361,12,12,1,0,0,11,0,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2362,10,10,2,0,0,8,0,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2363,19,19,6,1,1,9,0,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2364,26,26,6,2,0,17,0,17,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2365,18,18,3,0,0,15,0,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2366,18,18,4,0,0,11,0,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2367,15,15,3,1,0,9,0,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2368,14,14,2,0,0,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2369,29,28,6,0,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2370,31,29,13,1,0,15,0,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2371,16,16,4,0,0,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2372,23,23,2,1,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2373,17,17,4,0,0,11,0,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2374,30,30,10,0,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2375,25,25,6,0,0,18,0,18,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2376,21,21,8,0,0,11,0,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2377,18,18,9,0,0,8,0,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2378,19,19,4,0,1,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2379,21,21,6,0,0,13,0,13,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2380,24,24,4,0,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2381,27,27,4,0,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2382,24,24,3,0,1,17,0,17,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2383,13,13,3,0,0,10,0,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2384,23,23,4,0,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2385,18,18,4,1,1,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2386,20,20,6,0,0,12,0,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2387,20,20,4,0,0,15,0,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2388,28,28,7,0,0,20,0,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2389,1,1,0,0,0,1,0,1,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2390,0,0,0,0,0,0,0,0,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2391,0,0,0,0,0,0,0,0,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2392,25,25,2,0,1,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2393,21,21,4,0,0,15,0,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2394,35,35,8,0,0,22,0,22,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2395,21,21,1,0,0,20,0,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2396,17,17,1,0,0,14,0,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2397,27,27,4,0,0,19,0,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2398,29,29,4,0,0,24,0,24,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2399,24,24,3,0,1,20,0,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2400,13,13,2,0,0,8,0,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2401,23,23,3,0,0,18,0,18,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2402,24,24,4,0,0,18,0,18,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2403,18,17,3,0,0,14,0,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2404,38,37,9,0,0,27,0,27,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2405,32,30,8,0,0,21,0,21,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2406,55,37,10,0,0,35,0,35,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2407,64,38,12,0,0,37,0,37,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2408,57,35,12,0,0,32,0,32,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2409,48,32,8,0,0,29,0,29,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2410,72,46,14,1,0,36,0,36,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2411,73,48,10,0,0,48,0,48,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2412,76,49,23,0,0,37,0,37,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2413,65,33,19,0,0,35,0,35,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2414,60,29,26,0,0,26,0,26,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2415,62,33,28,1,0,26,0,26,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2416,76,37,25,0,0,39,0,39,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2417,84,36,44,0,1,37,0,37,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2418,70,34,20,0,0,37,0,37,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2419,75,35,25,0,1,38,0,38,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2420,60,37,17,0,0,37,0,37,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2421,75,27,38,0,0,26,0,26,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2422,78,42,23,0,0,42,0,42,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2423,79,36,36,0,0,29,0,29,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2424,104,56,42,0,1,50,0,50,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2425,129,66,53,1,0,60,0,60,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2426,95,43,38,1,0,35,2,37,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2427,82,36,32,0,0,21,10,31,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2428,50,27,19,0,0,14,3,17,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2429,75,46,32,0,0,28,5,33,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2430,80,33,33,0,0,20,9,29,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2431,78,40,33,0,0,25,9,34,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2432,87,39,45,0,1,24,7,31,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2433,75,37,30,0,1,21,8,29,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2434,71,38,19,0,1,24,6,30,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2435,28,17,11,0,0,6,1,7,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2436,54,32,22,0,1,13,5,18,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2437,64,45,25,2,0,11,5,16,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2438,67,45,33,0,0,13,1,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2439,110,71,30,0,0,30,16,46,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2440,95,70,19,0,1,29,11,40,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2441,96,79,24,0,0,33,18,51,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2442,100,88,47,0,0,22,13,35,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2443,122,106,33,0,0,41,17,58,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2444,103,83,35,0,0,25,19,44,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2445,88,65,31,0,0,23,6,29,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2446,95,75,23,0,0,34,13,47,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2447,107,76,27,0,0,34,13,47,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2448,112,88,23,1,0,39,15,54,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2449,122,100,26,0,0,33,28,61,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2450,94,76,26,0,0,19,18,37,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2451,120,106,40,0,0,34,20,54,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2452,95,87,34,0,0,19,26,45,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2453,84,69,28,0,0,20,16,36,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2454,127,112,45,2,2,29,27,56,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2455,119,103,46,0,0,28,27,55,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2456,93,85,34,5,1,22,16,38,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2457,90,66,24,0,0,25,20,45,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2458,86,71,24,1,3,14,20,34,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2459,150,121,56,3,1,29,18,47,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2460,159,128,54,0,2,25,45,70,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2461,143,118,59,0,0,38,23,61,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2462,129,102,50,2,0,29,19,48,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2463,135,105,48,1,0,30,19,49,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2464,148,122,56,2,0,31,36,67,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2465,133,108,55,1,1,31,18,49,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2466,154,137,66,0,1,35,33,68,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2467,157,130,69,3,0,30,28,58,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2468,194,180,68,2,1,25,79,104,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2469,170,149,53,3,0,17,73,90,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2470,120,100,37,13,1,20,33,53,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2471,83,65,33,6,0,16,23,39,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2472,81,62,30,6,1,16,16,32,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2473,69,44,27,5,0,11,16,27,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2474,72,52,29,2,0,10,25,35,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2475,70,52,22,3,1,14,17,31,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2476,63,51,24,5,0,9,20,29,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2477,48,36,22,2,1,12,9,21,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2478,67,48,21,3,0,23,18,41,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2479,84,58,21,9,0,24,21,45,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2480,46,36,16,6,0,11,9,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2481,61,47,23,2,1,14,15,29,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2482,85,80,25,3,1,23,24,47,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2483,51,47,18,3,0,15,10,25,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2484,72,72,31,2,1,12,22,34,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2485,36,33,15,3,0,3,12,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2486,60,53,23,5,1,13,7,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2487,58,50,13,6,1,13,16,29,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2488,36,32,11,2,1,3,13,16,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2489,44,43,16,4,1,13,7,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2490,73,66,24,10,0,11,15,26,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2491,64,62,20,9,1,13,13,26,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2492,30,30,12,4,1,8,2,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2493,43,40,10,0,0,6,20,26,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2494,25,24,9,1,1,7,5,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2495,35,34,12,1,2,11,7,18,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2496,41,40,16,1,1,8,13,21,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2497,62,61,16,2,0,10,29,39,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2498,43,43,9,1,1,14,18,32,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2499,24,24,7,0,1,6,8,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2500,25,22,8,1,0,6,4,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2501,36,36,10,1,0,10,15,25,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2502,23,22,7,0,0,7,8,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2503,42,40,12,3,1,11,12,23,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2504,44,42,9,0,0,10,22,32,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2505,23,19,0,0,2,2,15,17,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2506,23,22,5,0,0,2,15,17,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2507,23,21,6,0,0,8,7,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2508,10,10,2,0,0,2,5,7,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2509,28,28,2,0,0,13,13,26,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2510,18,14,2,0,0,4,7,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2511,22,21,2,0,1,9,9,18,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2512,26,26,4,0,0,9,13,22,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2513,26,26,4,1,1,10,10,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2514,27,25,7,0,0,11,6,17,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2515,21,20,6,1,1,4,8,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2516,20,16,6,0,0,5,5,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2517,27,25,4,0,2,10,9,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2518,17,16,3,0,0,9,3,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2519,16,16,2,0,0,6,8,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2520,19,15,3,1,1,5,5,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2521,15,15,2,2,1,5,4,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2522,30,29,5,5,0,10,9,19,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2523,20,20,0,0,0,12,8,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2524,18,15,2,0,2,7,4,11,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2525,12,11,1,0,1,4,5,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2526,6,6,0,0,0,2,4,6,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2527,17,16,2,0,1,11,2,13,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2528,17,15,0,0,1,7,7,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2529,27,25,4,1,0,6,14,20,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2530,26,25,1,1,0,13,10,23,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2531,6,6,1,0,0,3,2,5,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2532,9,7,0,0,0,4,3,7,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2533,11,11,3,0,0,6,2,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2534,13,13,5,0,0,5,3,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2535,9,7,2,0,0,3,2,5,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2536,14,13,2,0,1,6,4,10,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2537,10,10,5,1,1,0,3,3,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2538,10,10,1,0,0,4,5,9,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2539,7,7,2,0,0,4,1,5,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2540,20,20,0,0,2,5,13,18,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2541,18,18,0,0,1,7,10,17,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2542,13,12,1,0,0,5,7,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2543,6,6,1,0,0,5,0,5,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2544,7,7,3,0,0,4,0,4,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2545,9,9,1,0,0,2,6,8,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2546,14,14,1,0,0,3,9,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2547,17,17,1,0,0,6,8,14,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2548,6,6,0,0,0,3,3,6,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2549,21,20,0,0,0,3,12,15,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2550,8,7,0,0,0,1,6,7,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2551,6,6,0,0,0,2,3,5,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2552,5,4,0,0,0,3,1,4,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2553,14,14,2,0,0,7,5,12,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2554,6,6,0,0,0,2,4,6,Al-Muqdadiya,Al-Muqdadiya
Al-Muqdadiya,2555,13,12,2,0,0,7,3,10,Al-Muqdadiya,Al-Muqdadiya
Al-Musayab,2292,0,0,0,0,0,0,0,0,Al-Musayab,Al-Musayab
Al-Musayab,2293,1,1,0,0,0,1,0,1,Al-Musayab,Al-Musayab
Al-Musayab,2294,2,2,1,0,0,1,0,1,Al-Musayab,Al-Musayab
Al-Musayab,2295,2,2,0,0,0,2,0,2,Al-Musayab,Al-Musayab
Al-Musayab,2296,1,1,0,0,0,1,0,1,Al-Musayab,Al-Musayab
Al-Musayab,2297,0,0,0,0,0,0,0,0,Al-Musayab,Al-Musayab
Al-Musayab,2298,2,2,0,0,0,2,0,2,Al-Musayab,Al-Musayab
Al-Musayab,2299,2,2,0,0,0,2,0,2,Al-Musayab,Al-Musayab
Al-Musayab,2300,0,0,0,0,0,0,0,0,Al-Musayab,Al-Musayab
Al-Musayab,2301,2,2,1,0,0,1,0,1,Al-Musayab,Al-Musayab
Al-Musayab,2302,6,6,4,0,0,2,0,2,Al-Musayab,Al-Musayab
Al-Musayab,2303,3,3,2,0,0,1,0,1,Al-Musayab,Al-Musayab
Al-Musayab,2304,8,8,2,0,0,6,0,6,Al-Musayab,Al-Musayab
Al-Musayab,2305,7,7,1,1,0,5,0,5,Al-Musayab,Al-Musayab
Al-Musayab,2306,8,8,0,0,0,7,1,8,Al-Musayab,Al-Musayab
Al-Musayab,2307,8,8,4,2,0,2,0,2,Al-Musayab,Al-Musayab
Al-Musayab,2308,6,6,2,0,0,4,0,4,Al-Musayab,Al-Musayab
Al-Musayab,2309,6,6,1,0,0,5,0,5,Al-Musayab,Al-Musayab
Al-Musayab,2310,5,5,0,0,0,5,0,5,Al-Musayab,Al-Musayab
Al-Musayab,2311,8,8,5,0,0,3,0,3,Al-Musayab,Al-Musayab
Al-Musayab,2312,4,4,1,2,0,1,0,1,Al-Musayab,Al-Musayab
Al-Musayab,2313,6,6,1,1,0,3,1,4,Al-Musayab,Al-Musayab
Al-Musayab,2314,0,0,0,0,0,0,0,0,Al-Musayab,Al-Musayab
Al-Musayab,2315,1,1,0,0,0,1,0,1,Al-Musayab,Al-Musayab
Al-Musayab,2316,2,2,0,0,0,2,0,2,Al-Musayab,Al-Musayab
Al-Musayab,2317,7,7,0,3,0,4,0,4,Al-Musayab,Al-Musayab
Al-Musayab,2318,2,2,0,0,0,2,0,2,Al-Musayab,Al-Musayab
Al-Musayab,2319,5,5,1,3,0,1,0,1,Al-Musayab,Al-Musayab
Al-Musayab,2320,6,6,2,2,0,2,0,2,Al-Musayab,Al-Musayab
